SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,zipcode,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,num_school,school_rating_mean,Bayes_RatingSchool,crime_percentage
MLS Listing,,Multi-Family (5+ Unit),301 E Thomas St,Seattle,WA,98102,4750000.0,22.0,17.0,Capitol Hill,11869.0,7200.0,1959.0,50.0,400.0,,Active,,,https://www.redfin.com/WA/Seattle/301-E-Thomas-St-98102/home/2084685,NWMLS as Distributed by MLS Grid,2215891,N,Y,47.6206507,-122.3276614,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,747 Belmont Pl E Unit 101A,Seattle,WA,98102,470000.0,2.0,1.0,Capitol Hill,890.0,,1962.0,50.0,528.0,631.0,Active,,,https://www.redfin.com/WA/Seattle/747-Belmont-Pl-E-98102/unit-101A/home/190314186,NWMLS as Distributed by MLS Grid,2215393,N,Y,47.6269163,-122.3245963,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,308 E Republican St #703,Seattle,WA,98102,360000.0,1.0,1.0,Capitol Hill,688.0,,1961.0,50.0,523.0,529.0,Active,,,https://www.redfin.com/WA/Seattle/308-E-Republican-St-98102/unit-703/home/190314026,NWMLS as Distributed by MLS Grid,2214705,N,Y,47.6233529,-122.3275755,2,3.0,3.323952470293934,59.31
PAST SALE,October-9-2015,Single Family Residential,926 E Shelby St,Seattle,WA,98102,1975000.0,5.0,3.5,North Capitol Hill,4373.0,6000.0,1912.0,51.0,452.0,,Pending,,,https://www.redfin.com/WA/Seattle/926-E-Shelby-St-98102/home/135979,NWMLS as Distributed by MLS Grid,2195108,N,Y,47.6471072,-122.319661,2,3.0,3.323952470293934,59.31
PAST SALE,,Condo/Co-op,1178 Harvard Ave E #5,Seattle,WA,98102,2595000.0,2.0,2.5,Downtown,2092.0,,2009.0,53.0,1240.0,2199.0,Pending,,,https://www.redfin.com/WA/Seattle/1178-Harvard-Ave-E-98102/unit-5/home/189787213,NWMLS as Distributed by MLS Grid,2207230,N,Y,47.6299302,-122.3220559,2,3.0,3.323952470293934,59.31
MLS Listing,,Townhouse,2029 Yale Ave E Unit B,Seattle,WA,98102,1074950.0,3.0,3.0,Eastlake,1630.0,800.0,2023.0,59.0,659.0,150.0,Active,,,https://www.redfin.com/WA/Seattle/2029-Yale-Avenue-E-98102/unit-B/home/190311231,NWMLS as Distributed by MLS Grid,2211664,N,Y,47.6377473,-122.327488,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,1185 Broadway E Ph 7,Seattle,WA,98102,3385000.0,2.0,2.0,North Capitol Hill,2363.0,,2009.0,62.0,1433.0,2630.0,Active,,,https://www.redfin.com/WA/Seattle/1185-Broadway-E-98102/unit-7/home/40069105,NWMLS as Distributed by MLS Grid,2201603,N,Y,47.6302529,-122.3215753,2,3.0,3.323952470293934,59.31
MLS Listing,,Single Family Residential,2340 Delmar Dr E,Seattle,WA,98102,1695000.0,4.0,3.5,Capitol Hill,3600.0,12100.0,1928.0,62.0,471.0,,Active,,,https://www.redfin.com/WA/Seattle/2340-Delmar-Dr-E-98102/home/138407,NWMLS as Distributed by MLS Grid,2211028,N,Y,47.6406188,-122.3140136,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,150 Melrose Ave E #101,Seattle,WA,98102,525000.0,2.0,1.5,Capitol Hill,1058.0,,1978.0,63.0,496.0,393.0,Active,,,https://www.redfin.com/WA/Seattle/150-Melrose-Ave-E-98102/unit-101/home/190268808,NWMLS as Distributed by MLS Grid,2209293,N,Y,47.619913,-122.3275375,2,3.0,3.323952470293934,59.31
MLS Listing,,Vacant Land,2208 Harvard Ave E,Seattle,WA,98102,2300000.0,,,Capitol Hill,,3920.0,,70.0,,,Active,,,https://www.redfin.com/WA/Seattle/2208-Harvard-Ave-E-98102/home/161422184,NWMLS as Distributed by MLS Grid,2206659,N,Y,47.6386997,-122.3221084,2,3.0,3.323952470293934,59.31
MLS Listing,,Single Family Residential,3012 Fuhrman Ave E Unit A,Seattle,WA,98102,1150000.0,2.0,1.0,Portage Bay,1450.0,1.0,1940.0,82.0,793.0,1136.0,Active,,,https://www.redfin.com/WA/Seattle/3012-Fuhrman-Ave-E-98102/unit-A/home/177719310,NWMLS as Distributed by MLS Grid,2203333,N,Y,47.6484697,-122.317593,2,3.0,3.323952470293934,59.31
MLS Listing,,Single Family Residential,3257 Fuhrman Ave E,Seattle,WA,98102,999000.0,4.0,3.0,Eastlake,2820.0,3680.0,1925.0,83.0,354.0,,Active,,,https://www.redfin.com/WA/Seattle/3257-Fuhrman-Ave-E-98102/home/179735050,NWMLS as Distributed by MLS Grid,2203263,N,Y,47.6508415,-122.3209691,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,2920 Eastlake Ave E #202,Seattle,WA,98102,449950.0,0.0,1.0,Eastlake,650.0,22011.0,2005.0,91.0,692.0,317.0,Active,,,https://www.redfin.com/WA/Seattle/2920-Eastlake-Ave-E-98102/unit-202/home/190268773,NWMLS as Distributed by MLS Grid,2200170,N,Y,47.647818,-122.3237482,2,3.0,3.323952470293934,59.31
MLS Listing,,Townhouse,225 E Shelby St,Seattle,WA,98102,830000.0,2.0,2.0,Eastlake,1270.0,1716.0,2016.0,113.0,654.0,50.0,Active,,,https://www.redfin.com/WA/Seattle/225-E-Shelby-St-98102/home/112855668,NWMLS as Distributed by MLS Grid,2193918,N,Y,47.6470504,-122.3240126,2,3.0,3.323952470293934,59.31
PAST SALE,February-23-2018,Condo/Co-op,904 E Miller St #2,Seattle,WA,98102,570000.0,1.0,1.0,North Capitol Hill,882.0,,1911.0,118.0,646.0,350.0,Pending,,,https://www.redfin.com/WA/Seattle/904-E-Miller-St-98102/unit-2/home/25263,NWMLS as Distributed by MLS Grid,2190710,N,Y,47.6415406,-122.3210823,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,2960 Eastlake Ave E #306,Seattle,WA,98102,525000.0,1.0,1.0,Eastlake,806.0,,2008.0,120.0,651.0,371.0,Active,May-18-2024 12:00 PM,May-18-2024 02:00 PM,https://www.redfin.com/WA/Seattle/2960-Eastlake-Ave-E-98102/unit-306/home/21882942,NWMLS as Distributed by MLS Grid,2190981,N,Y,47.64833255,-122.3232847,2,3.0,3.323952470293934,59.31
PAST SALE,October-25-2021,Condo/Co-op,125 E Lynn St #204,Seattle,WA,98102,500000.0,1.0,1.0,Eastlake,792.0,,2007.0,126.0,631.0,551.0,Pending,,,https://www.redfin.com/WA/Seattle/125-E-Lynn-St-98102/unit-204/home/22696413,NWMLS as Distributed by MLS Grid,2173595,N,Y,47.6396098,-122.3262275,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,1550 Eastlake Ave E #203,Seattle,WA,98102,625000.0,2.0,2.0,Eastlake,1114.0,,1997.0,126.0,561.0,803.0,Active,,,https://www.redfin.com/WA/Seattle/1550-Eastlake-Ave-E-98102/unit-203/home/2077967,NWMLS as Distributed by MLS Grid,2188569,N,Y,47.6336238,-122.3252721,2,3.0,3.323952470293934,59.31
MLS Listing,,Townhouse,2312 B Fairview Ave E,Seattle,WA,98102,1224950.0,3.0,2.0,Eastlake,1504.0,1306.0,2024.0,133.0,814.0,,Active,May-18-2024 10:00 AM,May-18-2024 12:00 PM,https://www.redfin.com/WA/Seattle/2312-Fairview-Ave-E-98102/home/185460466,NWMLS as Distributed by MLS Grid,2188862,N,Y,47.6401809,-122.3288947,2,3.0,3.323952470293934,59.31
PAST SALE,,Condo/Co-op,525 Belmont Ave E Unit 9E,Seattle,WA,98102,600000.0,2.0,1.0,Capitol Hill,840.0,,1965.0,148.0,714.0,778.0,Pending,,,https://www.redfin.com/WA/Seattle/525-Belmont-Ave-E-98102/unit-9E/home/39512,NWMLS as Distributed by MLS Grid,2179806,N,Y,47.6239708,-122.3243036,2,3.0,3.323952470293934,59.31
PAST SALE,,Townhouse,2029 Yale Ave E Unit D,Seattle,WA,98102,1174950.0,3.0,3.0,Eastlake,1630.0,800.0,2023.0,153.0,721.0,150.0,Pending,,,https://www.redfin.com/WA/Seattle/2029-Yale-Ave-E-98102/unit-D/home/190260700,NWMLS as Distributed by MLS Grid,2184246,N,Y,47.6377473,-122.327488,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,1550 Eastlake Ave E #506,Seattle,WA,98102,399000.0,1.0,1.0,Eastlake,699.0,,1997.0,196.0,571.0,452.0,Active,,,https://www.redfin.com/WA/Seattle/1550-Eastlake-Ave-E-98102/unit-506/home/2069362,NWMLS as Distributed by MLS Grid,2173275,N,Y,47.6336238,-122.3252721,2,3.0,3.323952470293934,59.31
MLS Listing,,Vacant Land,2370 Fairview Ave E,Seattle,WA,98102,4250000.0,,,Eastlake,,14250.0,,219.0,,,Active,,,https://www.redfin.com/WA/Seattle/2370-Fairview-Ave-E-98102/home/180782826,NWMLS as Distributed by MLS Grid,2169951,N,Y,47.6420196,-122.3291475,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,211 Summit Ave E Unit S-119,Seattle,WA,98102,389500.0,1.0,1.0,Capitol Hill,557.0,,1984.0,231.0,699.0,533.0,Active,,,https://www.redfin.com/WA/Seattle/211-Summit-Ave-E-98102/unit-S119/home/2960,NWMLS as Distributed by MLS Grid,2164997,N,Y,47.6200609,-122.3258482,2,3.0,3.323952470293934,59.31
MLS Listing,,Other,2731 Fairview Ave E #4,Seattle,WA,98102,798000.0,2.0,1.0,Eastlake,614.0,800.0,1990.0,250.0,1300.0,730.0,Active,,,https://www.redfin.com/WA/Seattle/2731-Fairview-Ave-E-98102/unit-4/home/176024495,NWMLS as Distributed by MLS Grid,2159403,N,Y,47.6450587,-122.3275649,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,321 Boylston Ave E #306,Seattle,WA,98102,515000.0,2.0,1.0,Capitol Hill,766.0,,1925.0,272.0,672.0,766.0,Active,,,https://www.redfin.com/WA/Seattle/321-Boylston-Ave-E-98102/unit-306/home/47002,NWMLS as Distributed by MLS Grid,2152757,N,Y,47.62173,-122.3233527,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,1958 Harvard Ave E #1,Seattle,WA,98102,1330000.0,2.0,2.0,Capitol Hill,2247.0,11169.0,1990.0,349.0,592.0,850.0,Active,,,https://www.redfin.com/WA/Seattle/1958-Harvard-Ave-E-98102/unit-201/home/70805,NWMLS as Distributed by MLS Grid,2071993,N,Y,47.6376432,-122.3221013,2,3.0,3.323952470293934,59.31
MLS Listing,,Other,3141 Fairview Ave E #806,Seattle,WA,98102,349000.0,2.0,1.0,Eastlake,560.0,1.0,1997.0,546.0,623.0,,Active,,,https://www.redfin.com/WA/Seattle/3141-Fairview-Ave-E-98102/unit-806/home/175101182,NWMLS as Distributed by MLS Grid,2017650,N,Y,47.6502457,-122.323585,2,3.0,3.323952470293934,59.31
New Construction Plan,,Townhouse,Little Lake Landing Plan,Seattle,WA,98102,950000.0,3.0,2.0,Seattle,1365.0,,,1.0,696.0,,Active,,,https://www.redfin.com/WA/Seattle/Seattle/Little-Lake-Landing/home/190789645,Zillow,E2B59FF0FCE8,N,Y,47.6488876,-122.3242425,2,3.0,3.323952470293934,59.31
New Construction Plan,,Townhouse,Plan F Plan,Seattle,WA,98102,1269900.0,3.0,3.0,Seattle,1987.0,,,65.0,639.0,,Active,,,https://www.redfin.com/WA/Seattle/Seattle/Plan-F/home/190124597,Zillow,B986FB0EB085,N,Y,47.6205139,-122.319247,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,1711 E Olive Way #516,Seattle,WA,98102,498750.0,2.0,1.0,Capitol Hill,773.0,,2006.0,17.0,645.0,765.0,Active,,,https://www.redfin.com/WA/Seattle/1711-E-Olive-Way-98102/unit-516/home/22685013,NWMLS as Distributed by MLS Grid,2227731,N,Y,47.619746,-122.3230425,2,3.0,3.323952470293934,59.31
MLS Listing,,Condo/Co-op,1711 E Olive Way #413,Seattle,WA,98102,384750.0,1.0,1.0,Capitol Hill,613.0,,1993.0,21.0,628.0,633.0,Active,,,https://www.redfin.com/WA/Seattle/1711-E-Olive-Way-98102/unit-413/home/190253241,NWMLS as Distributed by MLS Grid,2228831,N,Y,47.619746,-122.3230425,2,3.0,3.323952470293934,59.31
MLS Listing,,Townhouse,3651 Dayton Ave N Unit B,Seattle,WA,98103,935000.0,3.0,2.5,Fremont,1400.0,1242.0,2000.0,1.0,668.0,,Active,May-17-2024 04:00 PM,May-17-2024 06:00 PM,https://www.redfin.com/WA/Seattle/3651-Dayton-Ave-N-98103/unit-B/home/303770,NWMLS as Distributed by MLS Grid,2236874,N,Y,47.6532942,-122.3526225,7,4.857142857142857,4.358519529251237,48.96
PAST SALE,January-31-2002,Condo/Co-op,2101 N 55th St #112,Seattle,WA,98103,588000.0,2.0,2.0,Seattle,821.0,,2000.0,4.0,716.0,665.0,Pending,,,https://www.redfin.com/WA/Seattle/2101-N-55th-St-98103/unit-112/home/51225,NWMLS as Distributed by MLS Grid,2217838,N,Y,47.6685678,-122.3332824,7,4.857142857142857,4.358519529251237,48.96
PAST SALE,March-11-1986,Single Family Residential,3733 N Corliss Ave,Seattle,WA,98103,849000.0,2.0,2.0,Wallingford,1590.0,3040.0,1925.0,6.0,534.0,,Pending,,,https://www.redfin.com/WA/Seattle/3733-Corliss-Ave-N-98103/home/119306,NWMLS as Distributed by MLS Grid,2227552,N,Y,47.6529691,-122.331787,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Townhouse,1222 N 88th St,Seattle,WA,98103,699950.0,3.0,2.0,Northgate,1220.0,1362.0,2004.0,6.0,574.0,,Active,May-18-2024 02:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Seattle/1222-N-88th-St-98103/home/2064314,NWMLS as Distributed by MLS Grid,2228842,N,Y,47.6924925,-122.3415721,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Single Family Residential,7759 1st Ave NE,Seattle,WA,98103,1095000.0,4.0,3.0,Green Lake,2640.0,3800.0,1903.0,14.0,415.0,,Active,May-18-2024 02:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Seattle/7759-1st-Ave-NE-98115/home/307288,NWMLS as Distributed by MLS Grid,2225982,N,Y,47.6867222,-122.3285877,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Single Family Residential,3522 Wallingford Ave N,Seattle,WA,98103,1599950.0,4.0,2.0,Wallingford,3200.0,4560.0,1911.0,16.0,500.0,,Active,May-18-2024 11:00 AM,May-18-2024 01:00 PM,https://www.redfin.com/WA/Seattle/3522-Wallingford-Ave-N-98103/home/119039,NWMLS as Distributed by MLS Grid,2229574,N,Y,47.649878,-122.3360215,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Condo/Co-op,9057 Greenwood Ave N #304,Seattle,WA,98103,479995.0,2.0,2.0,Greenwood,835.0,,2006.0,21.0,575.0,524.0,Active,,,https://www.redfin.com/WA/Seattle/9057-Greenwood-Ave-N-98103/unit-304/home/12306537,NWMLS as Distributed by MLS Grid,2227873,N,Y,47.6958237,-122.3558161,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Townhouse,705 N 94th St Unit A,Seattle,WA,98103,699000.0,3.0,1.5,Greenwood,1360.0,,2008.0,27.0,514.0,,Active,May-18-2024 02:00 PM,May-18-2024 04:00 PM,https://www.redfin.com/WA/Seattle/705-N-94th-St-98103/unit-A/home/22808389,NWMLS as Distributed by MLS Grid,2224130,N,Y,47.6961497,-122.3492776,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Single Family Residential,151 N 79th St,Seattle,WA,98103,949500.0,2.0,2.0,Greenwood,2010.0,2400.0,1911.0,35.0,472.0,,Active,,,https://www.redfin.com/WA/Seattle/151-N-79th-St-98103/home/496732,NWMLS as Distributed by MLS Grid,2219307,N,Y,47.6860222,-122.3558559,7,4.857142857142857,4.358519529251237,48.96
PAST SALE,,Townhouse,720 N Allen Pl,Seattle,WA,98103,745000.0,2.0,2.5,Fremont,1052.0,916.0,2024.0,1.0,708.0,,Pending,,,https://www.redfin.com/WA/Seattle/720-N-Allen-Pl-98103/home/190277248,NWMLS as Distributed by MLS Grid,2209723,N,Y,47.6609231,-122.3491044,7,4.857142857142857,4.358519529251237,48.96
PAST SALE,,Townhouse,9524 D Interlake Ave N,Seattle,WA,98103,748000.0,2.0,2.0,Licton Springs,1346.0,853.0,2024.0,1.0,556.0,,Pending,,,https://www.redfin.com/WA/Seattle/9524-Interlake-Ave-N-98103/home/189455890,NWMLS as Distributed by MLS Grid,2224683,N,Y,47.6985641,-122.3405523,7,4.857142857142857,4.358519529251237,48.96
PAST SALE,,Townhouse,730 N Allen Pl,Seattle,WA,98103,789950.0,2.0,2.0,Fremont,1119.0,600.0,2024.0,1.0,706.0,,Pending,,,https://www.redfin.com/WA/Seattle/730-N-Allen-Pl-98103/home/190575333,NWMLS as Distributed by MLS Grid,2227401,N,Y,47.6609862,-122.3495829,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Condo/Co-op,600 N 85th St #411,Seattle,WA,98103,310000.0,0.0,1.0,Greenwood,452.0,,1999.0,1.0,686.0,520.0,Active,,,https://www.redfin.com/WA/Seattle/600-N-85th-St-98103/unit-411/home/51693,NWMLS as Distributed by MLS Grid,2239308,N,Y,47.6907801,-122.3508792,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Condo/Co-op,730 N 67th St,Seattle,WA,98103,699950.0,2.0,1.0,Phinney Ridge,1030.0,1.0,1948.0,1.0,680.0,14.0,Active,May-18-2024 11:00 AM,May-18-2024 02:30 PM,https://www.redfin.com/WA/Seattle/730-N-67th-St-98103/home/300546,NWMLS as Distributed by MLS Grid,2238942,N,Y,47.6779772,-122.348558,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Condo/Co-op,4420 Dayton Ave N #7,Seattle,WA,98103,520000.0,1.0,1.0,Fremont,779.0,,1909.0,1.0,668.0,425.0,Active,,,https://www.redfin.com/WA/Seattle/4420-Dayton-Ave-N-98103/unit-7/home/190814914,NWMLS as Distributed by MLS Grid,2237762,N,Y,47.6608526,-122.3517626,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Single Family Residential,2347 N 60th St,Seattle,WA,98103,1295000.0,3.0,2.0,Green Lake,2480.0,5000.0,1911.0,1.0,522.0,,Active,May-17-2024 04:00 PM,May-17-2024 06:00 PM,https://www.redfin.com/WA/Seattle/2347-N-60th-St-98103/home/304655,NWMLS as Distributed by MLS Grid,2238970,N,Y,47.6720858,-122.3289187,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Single Family Residential,7316 Dayton Ave N,Seattle,WA,98103,1425000.0,3.0,2.0,Phinney Ridge,2520.0,4209.0,1918.0,1.0,565.0,,Active,May-17-2024 04:00 PM,May-17-2024 06:00 PM,https://www.redfin.com/WA/Seattle/7316-Dayton-Ave-N-98103/home/301451,NWMLS as Distributed by MLS Grid,2227115,N,Y,47.682401,-122.3523635,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Townhouse,8536 Nesbit Ave N Unit A,Seattle,WA,98103,489000.0,2.0,1.5,Green Lake,1020.0,1437.0,1951.0,1.0,479.0,,Active,May-19-2024 11:00 AM,May-19-2024 01:00 PM,https://www.redfin.com/WA/Seattle/8536-Nesbit-Ave-N-98103/unit-A/home/190812867,NWMLS as Distributed by MLS Grid,2238917,N,Y,47.6917271,-122.343218,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Single Family Residential,8116 Stone Ave N Unit B,Seattle,WA,98103,938800.0,2.0,1.0,Green Lake,1457.0,1785.0,1940.0,1.0,644.0,4.0,Active,May-18-2024 11:00 AM,May-18-2024 01:00 PM,https://www.redfin.com/WA/Seattle/8116-Stone-Ave-N-98103/unit-B/home/190810688,NWMLS as Distributed by MLS Grid,2227674,N,Y,47.6882002,-122.3415833,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Single Family Residential,357 N 82nd St,Seattle,WA,98103,925000.0,3.0,2.0,Greenwood,1320.0,3060.0,1923.0,1.0,701.0,,Active,,,https://www.redfin.com/WA/Seattle/357-N-82nd-St-98103/home/300090,NWMLS as Distributed by MLS Grid,2238885,N,Y,47.6882403,-122.352883,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Townhouse,3907 Greenwood Ave N,Seattle,WA,98103,1070000.0,3.0,2.5,Fremont,1580.0,1065.0,2014.0,1.0,677.0,,Active,May-17-2024 04:00 PM,May-17-2024 06:00 PM,https://www.redfin.com/WA/Seattle/3907-Greenwood-Ave-N-98103/home/55536650,NWMLS as Distributed by MLS Grid,2238779,N,Y,47.6543595,-122.3556992,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Multi-Family (2-4 Unit),303 N 64th St,Seattle,WA,98103,1049000.0,3.0,3.0,Phinney Ridge,1760.0,3250.0,1918.0,1.0,596.0,,Active,May-18-2024 12:00 PM,May-18-2024 03:00 PM,https://www.redfin.com/WA/Seattle/303-N-64th-St-98103/home/299090,NWMLS as Distributed by MLS Grid,2237392,N,Y,47.6750721,-122.3550743,7,4.857142857142857,4.358519529251237,48.96
PAST SALE,October-29-2018,Single Family Residential,7545 1st Ave NE,Seattle,WA,98103,1350000.0,4.0,2.0,Green Lake,2180.0,4000.0,1931.0,1.0,619.0,,Pending,,,https://www.redfin.com/WA/Seattle/7545-1st-Ave-NE-98115/home/306414,NWMLS as Distributed by MLS Grid,2221616,N,Y,47.6845938,-122.3285561,7,4.857142857142857,4.358519529251237,48.96
PAST SALE,October-2-2017,Condo/Co-op,7501 Greenwood Ave N #406,Seattle,WA,98103,449950.0,1.0,1.0,Phinney Ridge,740.0,10300.0,1977.0,1.0,608.0,517.0,Pending,,,https://www.redfin.com/WA/Seattle/7501-Greenwood-Ave-N-98103/unit-406/home/2120067,NWMLS as Distributed by MLS Grid,2227763,N,Y,47.6835043,-122.3557301,7,4.857142857142857,4.358519529251237,48.96
PAST SALE,September-18-1989,Single Family Residential,8802 Interlake Ave N,Seattle,WA,98103,840000.0,3.0,2.0,Maple Leaf,1220.0,5125.0,1949.0,1.0,689.0,,Pending,,,https://www.redfin.com/WA/Seattle/8802-Interlake-Ave-N-98103/home/105648,NWMLS as Distributed by MLS Grid,2231967,N,Y,47.6925369,-122.3399729,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Condo/Co-op,8816 Nesbit Ave N #302,Seattle,WA,98103,309900.0,1.0,1.0,Green Lake,494.0,,1988.0,1.0,627.0,355.0,Active,May-18-2024 11:00 AM,May-18-2024 01:00 PM,https://www.redfin.com/WA/Seattle/8816-Nesbit-Ave-N-98103/unit-302/home/12538021,NWMLS as Distributed by MLS Grid,2234219,N,Y,47.6928763,-122.3431518,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Other,2309 N Northlake Way #4,Seattle,WA,98103,1100000.0,2.0,1.0,Lake Union,650.0,1.0,2020.0,1.0,1692.0,1044.0,Active,,,https://www.redfin.com/WA/Seattle/2309-N-Northlake-Way-98103/unit-4/home/173387026,NWMLS as Distributed by MLS Grid,2238333,N,Y,47.650007,-122.3309899,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Single Family Residential,3811 Eastern Ave N,Seattle,WA,98103,3320000.0,4.0,4.5,Wallingford,4526.0,4104.0,2024.0,1.0,734.0,,Active,May-18-2024 01:00 PM,May-18-2024 03:00 PM,https://www.redfin.com/WA/Seattle/3811-Eastern-Ave-N-98103/home/120373,NWMLS as Distributed by MLS Grid,2236869,N,Y,47.6535008,-122.3294198,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Single Family Residential,9731 Woodlawn Ave N,Seattle,WA,98103,849950.0,3.0,2.5,Green Lake,1860.0,1558.0,2014.0,1.0,457.0,,Active,May-18-2024 11:00 AM,May-18-2024 02:00 PM,https://www.redfin.com/WA/Seattle/9731-Woodlawn-Ave-N-98103/home/104299,NWMLS as Distributed by MLS Grid,2234493,N,Y,47.7006026,-122.3389858,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Single Family Residential,6016 Evanston Ave N,Seattle,WA,98103,985000.0,2.0,1.0,Phinney Ridge,1150.0,5000.0,1928.0,2.0,857.0,,Active,,,https://www.redfin.com/WA/Seattle/6016-Evanston-Ave-N-98103/home/299041,NWMLS as Distributed by MLS Grid,2226503,N,Y,47.6730006,-122.3511753,7,4.857142857142857,4.358519529251237,48.96
PAST SALE,May-2-2024,Townhouse,4026 B Midvale Ave N,Seattle,WA,98103,905000.0,3.0,2.5,Wallingford,1528.0,1050.0,2024.0,2.0,592.0,,Pending,,,https://www.redfin.com/WA/Seattle/4026-Midvale-Ave-N-98103/home/190327627,NWMLS as Distributed by MLS Grid,2202088,N,Y,47.6561511,-122.3432803,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Townhouse,1510 N 80th St,Seattle,WA,98103,915000.0,2.0,2.5,Green Lake,1520.0,1424.0,2008.0,3.0,602.0,,Active,,,https://www.redfin.com/WA/Seattle/1510-N-80th-St-98103/home/307791,NWMLS as Distributed by MLS Grid,2236553,N,Y,47.6870825,-122.3385509,7,4.857142857142857,4.358519529251237,48.96
PAST SALE,October-6-2014,Single Family Residential,725 N 96th St,Seattle,WA,98103,799950.0,3.0,2.5,Greenwood,1530.0,5032.0,1998.0,3.0,523.0,,Pending,,,https://www.redfin.com/WA/Seattle/725-N-96th-St-98103/home/99486,NWMLS as Distributed by MLS Grid,2231597,N,Y,47.698504,-122.3488581,7,4.857142857142857,4.358519529251237,48.96
PAST SALE,March-16-2004,Single Family Residential,903 N 68th St,Seattle,WA,98103,1800000.0,4.0,3.5,Green Lake,3340.0,3719.0,2003.0,3.0,539.0,,Pending,,,https://www.redfin.com/WA/Seattle/903-N-68th-St-98103/home/2090943,NWMLS as Distributed by MLS Grid,2229289,N,Y,47.6785081,-122.3470428,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Single Family Residential,210 N 87th St,Seattle,WA,98103,1195000.0,5.0,3.0,Greenwood,2360.0,4794.0,1998.0,3.0,506.0,,Active,,,https://www.redfin.com/WA/Seattle/210-N-87th-St-98103/home/100367,NWMLS as Distributed by MLS Grid,2235789,N,Y,47.6926172,-122.3561439,7,4.857142857142857,4.358519529251237,48.96
MLS Listing,,Single Family Residential,5521 Ashworth Ave N,Seattle,WA,98103,1565000.0,5.0,2.5,Green Lake,2240.0,2730.0,1928.0,3.0,699.0,,Active,,,https://www.redfin.com/WA/Seattle/5521-Ashworth-Ave-N-98103/home/304108,NWMLS as Distributed by MLS Grid,2237039,N,Y,47.6694234,-122.3392715,7,4.857142857142857,4.358519529251237,48.96
PAST SALE,September-29-2016,Townhouse,3653 Greenwood Ave N,Seattle,WA,98103,715000.0,2.0,1.5,Fremont,1060.0,1180.0,2008.0,4.0,675.0,,Pending,,,https://www.redfin.com/WA/Seattle/3653-Greenwood-Ave-N-98103/home/12538634,NWMLS as Distributed by MLS Grid,2229917,N,Y,47.6538779,-122.3557866,7,4.857142857142857,4.358519529251237,48.96
